code,name,unit,preunit
NENJ,PC:LI:FLOW:Securities other than shares: CP NSA,NA,NA
M9ZG,S11 F3 BAL B.102: Other changes in volume,NA,NA
M9ZM,S.121+S.122+S.123: Monetary financial institution: Flow: Asset: F.66: Provisions for calls under standardised guarantees: £m: NSA,NA,NA
M9ZL,S.12: Financial corporations: Flow: Asset: F.66: Provisions for calls under standardised guarantees: £m: Non seasonally adjusted,NA,NA
M9ZJ,UK (S.1): Provisions for calls under standardised guarantees (F.66): Flow: Asset: Current price: £m: Not seasonally adjusted,NA,NA
M9XO,ESA10: F.63: Flow,NA,NA
M9XN,Households (S.14): Pension entitlements (F.63): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
JS3J,Households (S.14): Financial derivatives (AF.71): Asset: Current price: £m: NSA,NA,NA
M9XM,Households and NPISH (S.14+S.15): Pension entitlements (F.63): Flow: Asset: CP: £m: Not seasonally adjusted,NA,NA
JS3K,Households (S.14): Financial derivatives (AF.71): Liability: Current price: £m: NSA,NA,NA
M9XL,HH & NPISH (S.14 + S.15): Currency and deposits (AF.2): Revaluations (III.3.2): Current price: £m: NSA,NA,NA
M9XS,Financial corporations (S.12): Pension entitlements (F.63): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
M9Y3,UK (S.1): Claims of pension funds on pension managers (F.64): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
M9XQ,UK (S.1): Pension entitlements (F.63): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
M9XP,Rest of the world (S.2): Pension entitlements (F.63): Flow: Asset: Current price: £million: Not seasonally adjusted,NA,NA
M9Y5,Financial corps (S.12): Claims of pension funds on pension managers (F.64): Flow: Asset: CP: £m: Not seasonally adjusted,NA,NA
M9XX,Insurance corps and pension funds (S.128/9): Pension entitlements (F.63): Flow: Liability: CP: £m: Not seasonally adjusted,NA,NA
M9YA,Insurance corps and pension funds (S.128/9): Claims of pension funds on pension managers (F.64): Flow: Asset: CP: £m: NSA,NA,NA
M9YH,Private non-financial corporations (S1102+S11003): Claims of pension funds on pension managers (F64): Flow: Liability: CP: £m: NSA,NA,NA
M9YG,Public corporations (S.11001): Claims of pension funds on pension managers (F.64): Flow: Liability: CP: £m: NSA,NA,NA
M9YF,Non-financial corporations (S.11): Claims of pension funds on pension managers (F.64): Flow: Liability: CP: £m: NSA,NA,NA
M9YE,UK (S.1): Claims of pension funds on pension managers (F.64): Flow: Liability: Current price: £million: Not seasonally adjusted,NA,NA
M9YL,Financial corps except MFI and ICPF (S.124/5/6/7) Claims of pension funds on pension managers (F.64): Flow: Liability: CP: £m: NSA,NA,NA
M9YJ,Monetary financial institutions (S.121/2/3) Claims of pension funds on pension managers (F.64): Flow: Liability: CP: £million: NSA,NA,NA
M9YI,Financial corps (S.12): Claims of pension funds on pension managers (F.64): Flow: Liability: CP: £m: Not seasonally adjusted,NA,NA
I6A6,"Rest of the world: total interest paid excl. FISIM adjustments, £m CP NSA",m,£
NNAE,GG: SDIA: Uses: Net non-life insurance premiums: D71: CP NSA NSA,NA,NA
NNAF,GG:Uses:Current transfers within general government: D73: CP NSA,NA,NA
NNAG,"General Government: Uses: Current international cooperation, EU insts.:CP NSA",NA,NA
NNAA,GG: SDIA: Resources: Total: D7: NSA CP,NA,NA
NNAB,GG: SDIA: Resources: Total resources: Total: NSA CP,NA,NA
NNAD,GG:Uses:Social benefits other than transfers in kind:D62: Total CP NSA,NA,NA
NNAN,"GG:Uses: Total other current transfers, total: D75: CP NSA",NA,NA
NNAO,GG:RIKA: Uses: Total uses: Total: CP NSA,NA,NA
NNAP,"GG: SDIA: Uses: Disposable income, net: B6n: CP NSA",NA,NA
NEPA,PC:LI:FLOW:Finance leasing loans: CP NSA,NA,NA
NNAI,PS: exc PS Banks: Current expenditure: Other current grants (D75): £m CPNSA,m,£
NEPB,PC:LI:FLOW:Other loans by UK residents: CP NSA,NA,NA
NEPC,PC:LI:FLOW:Other loans by Rest of the World: CP NSA,NA,NA
NEPD,PC:LI:FLOW:Shares and other equity: CP NSA,NA,NA
CNAE,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Listed UK shares (F.511N1): Liability: Current price: £million: NSA:",NA,NA
NNAU,"General Government: RIKA: Uses: Saving, gross: B8g:CP NSA",NA,NA
NNAV,"GG: RIKA: Uses: Saving, net: B8n: CP NSA",NA,NA
NNAW,GG: uses: Investment grants: D92: NSA CP,NA,NA
NNAX,GG: RIKA: change:other capital transfers: D99: resources NSA CP,NA,NA
NNAQ,General Government: RIKA: Uses: Individual consumption expenditure: P31: CP NSA,NA,NA
CEP8,Non-money market fund investment funds (S.124): Total net acquisition of financial assets (F.A): Asset: Current price: £m: NSA:,NA,NA
NEPJ,PC:LI:FLOW:Unquoted UK shares: CP NSA,NA,NA
NNAR,GG: SDIA: Uses: Collective consumption expenditure: P32: CP NSA,NA,NA
NEPK,PC:LI:FLOW:Other UK equity (inc direct investment in property): CP NSA,NA,NA
NEPX,PC:LI:FLOW:Other accounts receivable/payable: CP NSA,NA,NA
NNAY,GG: Redistribution of Income in Kind Account: change: Total: D9: NSA CP,NA,NA
M9ZQ,ESA10: F.66: Flow,NA,NA
CF2I,Non-money market fund investment funds (S.124): Other accounts receivable/payable (F.8): Asset: Current price: £million: NSA:,NA,NA
CF2E,Non-money market fund investment funds (S.124): Financial derivatives (F.71): Asset: Current price: £million: NSA:,NA,NA
CF2C,Non-money market fund investment funds (S.124): Financial derivatives and employee stock options (F.7): Asset: CP: £m: NSA:,NA,NA
M9ZV,UK (S.1): Provisions for calls under standardised guarantees (F.66): Flow: Liability: Current price: £m: Not seasonally adjusted,NA,NA
NEOL,PC:LI:FLOW:Loans: CP NSA,NA,NA
NEON,PC:LI:Loans by UK MFIs (exc loans secured on dwells and fin leasing): CP NSA,NA,NA
CEQ8,Non-money market fund investment funds (S.124): Currency and deposits (F.2): Asset: Current price: £million: NSA:,NA,NA
GILG,Tax on other capital transfers £m,m,£
I6A2,"Private non-financial corps: total interest paid excl. FISIM adjs, £m CP NSA",m,£
GILF,Death duties: total £m,m,£
CF3O,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): LT debt securities issued by UK LG (F.32N2): Asset: CP: £million: NSA:",NA,NA
EKY3,CG: Uses: D.623: Child Benefit: CP NSA,NA,NA
QWLL,Capital Consumption (£m): S.1HN: TOTAL: Ind TOTAL: CP,m,£
EKY4,CG Uses: D623: Non-Contributory Job Seekers' Allowance: CP NSA,NA,NA
QWLM,"ESA:HN:B.1N:VALUE ADDED,NET",NA,NA
CF3M,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): LT debt securities issued by UK CG (F.32N1): Asset: CP: £million: NSA:",NA,NA
EKY5,CG Uses: D623: Care Allowances: CP NSA,NA,NA
NERA,PR:AS:FLOW: Money Market Instruments issued by Rest of the World: CP NSA:,NA,NA
QWLJ,ESA:HN:P.2:INTERMEDIATE CONSUMPTION,NA,NA
EKY6,CG Uses: D623: Disability Benefits: CP NSA,NA,NA
QWLK,"ESA:HN:B.1G:VALUE ADDED,GROSS",NA,NA
CF3K,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): MMIs issued by rest of world (F.31N9): Asset: Current price: £m: NSA:",NA,NA
EKY7,CG Uses: D623: Other benefits: CP NS,NA,NA
NEQZ,PR:AS:FLOW: Money Market Instruments issued by other UK residents: CP NSA,NA,NA
QWLH,ESA:HN:P.13:OTHER NON-MARKET OUTPUT,NA,NA
QWLI,ESA:HN:P1:TOTAL RESOURCES,NA,NA
CF3I,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): MMIs issued by other UK residents (F.31N6): Asset: CP: £million: NSA:",NA,NA
QWLF,ESA:HN:P.11:MARKET OUTPUT,NA,NA
QWLG,ESA10: HN : P.12 : OUTPUT FOR OWN FINAL USE,NA,NA
CF3G,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Short-term debt securities issued by UK MFIs (F.31N5): Ass: CP: £m: NSA:",NA,NA
QWLT,"HH & NPISH (S.14 + S.15): Mixed Income, gross (B.3g): Resources: Current price: £m: NSA",NA,NA
QWLU,"ESA:HN:B.2N: Operating surplus, net: HH and NPISH",NA,NA
CF3E,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): ST debt securities issued by UK LG (F.31N2): Asset: CP: £million: NSA:",NA,NA
QWLR,ESA:HN:D.39:PRODUCTION SUBSIDIES OTHER THAN ON PRODUCTS,NA,NA
QWLS,"HH & NPISH (S.14 + S.15): Operating Surplus, gross (B.2g): Resources: Current price: £m: NSA",NA,NA
CF3C,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): ST debt securities issued by UK CG (F.31N1): Asset: CP: £million: NSA:",NA,NA
NERC,PR:AS:FLOW:Bonds issued by the UK central government,NA,NA
QWLP,ESA:HN:D.1:TOTAL,NA,NA
QWLQ,ESA:HN:D.29:PRODUCTION TAXES OTHER THAN ON PRODUCTS,NA,NA
CF3A,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Other deposits (F.29): Asset: Current price: £million: NSA:",NA,NA
QWLN,ESA:HN:D.11:WAGES AND SALARIES:USES,NA,NA
QWLO,ESA:HN:D.12:EMPLOYERS SOCIAL CONTRIBUTIONS,NA,NA
NERP,PR:AS:FLOW:Loans: CP NSA,NA,NA
QWLZ,HH & NPISH (S.14 + S.15): Interest (D.41): Resources: Current price: £m: NSA,m,£
NERK,PR:AS:FLOW:Bonds issued by Rest of the World: CP NSA,NA,NA
QWLX,HH & NPISH (S.14 + S.15): Employers' social contribution (D.12): Resources: Current price: £m: NSA,NA,NA
CF2Y,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Currency (F.21): Asset: Current price: £million: NSA:",NA,NA
QWLY,HH & NPISH (S.14 + S.15): Compensation of employees (D.1): Resources: Current price: £m: NSA,NA,NA
QWLV,"ESA:HN: B.3n: Mixed income, net: HH and NPISH",NA,NA
CER8,Non-money market fund investment funds (S.124): Foreign currency deposits with UK banks (F.22N12): Asset: CP: £million: NSA:,NA,NA
CF2W,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Currency and deposits (F.2): Asset: Current price: £million: NSA:",NA,NA
CF38,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Deposits with rest of world MFIs (F.22N9): Asset: Current price: £m: NSA:",NA,NA
QWLW,HH & NPISH (S.14 + S.15): Wages and salaries (D.11): Resources: Current price: £m: NSA,NA,NA
QWME,HH & NPISH (S.14 + S.15): Property income (D.4): Resources: Current price: £m: NSA,NA,NA
CER6,Non-money market fund investment funds (S.124): Deposits with UK monetary financial institutions (F.22N1): Asset: CP: £m: NSA:,NA,NA
CF36,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Foreign currency deposits with UK banks (F.22N12): Asset: CP: £m: NSA:",NA,NA
NERX,PR:AS:FLOW:Direct investment loans: CP NSA,NA,NA
QWMF,HH & NPISH (S.14 + S.15): Total uses/resources from the allocation of primary income account(T.II.1.2: TU/TR):Current price:£m:NSA,NA,NA
NERY,ESA:PR:AS:FLOW:Outward direct investment loans,NA,NA
QWMC,HH & NPISH (S.14 + S.15): Other investment income (D.44): Resources: Current price: £m: NSA,NA,NA
CF34,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Deposits with UK MFIs (F.22N1): Asset: Current price: £million: NSA:",NA,NA
NERZ,ESA:PR:AS:FLOW:Inward direct investment loans,NA,NA
QWMD,HH & NPISH (S.14 + S.15): Rent (D.45): Resources: Current price: £m: NSA,NA,NA
QWMA,HH & NPISH (S.14 + S.15): Distributed income of corporations (D.42): Resources: Current price: £m: NSA,NA,NA
CER2,Non-money market fund investment funds (S.124): Currency (F.21): Asset: Current price: £million: NSA:,NA,NA
CF2O,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Total net acquisition of financial assets (F.A): Asset: CP: £million: NSA:",NA,NA
NNBG,GG: Changes in inventories: P52: CP NSA,NA,NA
CF4M,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Shares and other equity issued by the RoW (F.519N9): Asset: CP: £m: NSA:",NA,NA
NEQA,AS:FLOW:Private corporations: CP NSA,NA,NA
NNBI,GG: Total change in assets:CP:NSA,NA,NA
NNBB,GG: RIKA: change:Other capital transfers: D99: use: NSA CP,NA,NA
CF4K,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): UK shares and bonds by other UK res (F.519N7): Asset: CP: £million: NSA:",NA,NA
NNBC,GG: RIKA: change: Total: D9: CP NSA,NA,NA
NNBD,GG: Change in net worth due to net sav&cap transfers: B10.1n: CP NSA,NA,NA
NEQF,PR:AS:FLOW:Currency: CP NSA,NA,NA
CF4G,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Unlisted UK shares (F.512N1): Asset: Current price: £million: NSA:",NA,NA
NEQH,PR:AS:FLOW:Deposits with UK Monetary Financial Instruments: CP NSA,NA,NA
NNBJ,General Government: Acquisitions of non prod non financial assets: K2: CP NSA,NA,NA
CF4C,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Listed UK shares (F.511N1): Asset: Current price: £million: NSA:",NA,NA
NNBK,General Government (S.13): Net lending (+) / Net borrowing (-) (B.9N): CP £m: NSA,m,£
NEQE,PR:AS:FLOW:Currency and deposits: CP NSA,NA,NA
NEQN,PR:AS:FLOW:Securities other than shares: CP NSA,NA,NA
NEQP,PR:AS:Money Market Instruments issued by UK general government: CP NSA,NA,NA
NEQJ,ESA:PR:AS:FLOW:Foreign currency deposits with UK banks,NA,NA
CF3Y,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Finance leasing (F.423): Asset: Current price: £million: NSA:",NA,NA
NEQL,F.229 PR flow 80% of BIS data - residual,%,NA
NEQM,PR:AS:FLOW:Other deposits (National Savings and tax instruments): CP NSA,NA,NA
CES8,NMMF investment funds (S.124): Short-term debt securities issued by UK local government (F.31N2): Asset: Current price: £m: NSA:,NA,NA
CF3W,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Loans secured on dwellings (F.422): Asset: Current price: £million: NSA:",NA,NA
JRWI,"Non-financial corporations sector (S11): Other capital transfers, payable (D.99p): Current price: £m: Not seasonally adjusted",NA,NA
CW5G,CG: D.214/D.31: Contracts for Difference,NA,NA
JRWJ,"Non-financial corporations sector (S11): Capital transfers, payable (D.9p): Current price: £million: Not seasonally adjusted",m,£
CES6,NMMF investment funds (S.124): Short-term debt securities issued by UK central government (F.31N1): Asset: CP: £million: NSA:,NA,NA
CF3U,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Direct investment (F.421): Asset: Current price: £million: NSA:",NA,NA
CF46,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Equity and investment fund shares/units (F.5): Asset: CP: £million: NSA:",NA,NA
CES4,Non-money market fund investment funds (S.124): Other deposits (F.29): Asset: Current price: £million: NSA:,NA,NA
CF3S,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): LT bonds issued by rest of the world (F.32N9): Asset: CP: £million: NSA:",NA,NA
CF44,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Other long-term loans by UK residents (F.424N1): Asset: CP: £million: NSA:",NA,NA
NNBZ,GG: liability(level): insurance technical reserves,NA,NA
CES2,NMMF investment funds (S.124): Deposits with rest of world monetary financial institutions (F.22N9): Asset: CP: £million: NSA:,NA,NA
CF3Q,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Med & LT bonds by UK MFIs & other UK res (F.32N5-6): Asset: CP: £m: NSA:",NA,NA
NEQU,PR:AS:Money Market Instruments issued by UK Monetary Financial Instruments,NA,NA
CEU2,NMMF investment funds (S.124): Long-term debt securities issued by UK local government (F.32N2): Asset: CP: £million: NSA:,NA,NA
NETA,PR:AS:FLOW:Prepayments of insurance premium & reserves for outstanding claims,NA,NA
DHWT,ESA:HH:AS:LEVEL:Unquoted UK shares,NA,NA
NETB,PR:AS:FLOW:Other accounts receivable/payable: CP NSA,NA,NA
CF5M,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Other accounts receivable/payable (F.8): Asset: CP: £million: NSA:",NA,NA
QWNH,HH & NPISH (S.14 + S.15): Social transfers in kind - non-market production (D.631): Resources: Current price: £m: NSA,NA,NA
CF5I,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Financial derivatives (F.71): Asset: Current price: £million: NSA:",NA,NA
CF5G,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Financial derivatives and ESOs (F.7): Asset: Current price: £m: NSA:",NA,NA
NETE,LI:FLOW:Private corporations,NA,NA
NETR,PR:LI:FLOW:Securities other than shares: CP NSA,NA,NA
CF4Y,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Ins, pension & standardised guarantee schemes (F.6): Asset: CP: £m: NSA:",NA,NA
CET8,NMMF investment funds (S.124): Long-term debt securities issued by UK central government (F.32N1): Asset: CP: £million: NSA:,NA,NA
CF4W,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Rest of the world mutual funds' shares (F.52N9): Asset: CP: £m: NSA:",NA,NA
NETZ,Private non-financial corporations sector (S1102+S11003): Dividends (D.421): Use: Current price: £m: Not seasonally adjusted,NA,NA
CET6,Non-money market fund investment funds (S.124): Money market instruments issued by rest of world (F.31N9): Asset: CP: £m: NSA:,NA,NA
CF4U,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): UK mutual funds' shares (F.52N1): Asset: Current price: £million: NSA:",NA,NA
CET4,NMMF investment funds (S.124): Money market instruments issued by other UK residents (F.31N6): Asset: CP: £million: NSA:,NA,NA
CET2,Non-money market fund investment funds (S.124): Short-term debt securities issued by UK MFIs (F.31N5): Asset: CP: £m: NSA:,NA,NA
CF52,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Non-life insurance technical reserves (F.61): Asset: CP: £million: NSA:",NA,NA
QWMM,HH & NPISH (S.14 + S.15): Non-life insurance claims (D.72): Resources: Current price: £m: NSA,NA,NA
QWMN,HH & NPISH (S.14 + S.15): Miscellaneous current transfers (D.75): Resources: Current price: £m: NSA,NA,NA
QWMK,"ESA:HN:B.5N:BALANCE OF PRIMARY INCOMES,NET",NA,NA
QWML,HH & NPISH (S.14 + S.15): Social benefits other than social transfers in kind (D.62): Resources: Current price: £m: NSA,NA,NA
QWMI,HH & NPISH (S.14 + S.15): Property income (D.4): Uses: Current price: £m: NSA,NA,NA
QWMJ,"HH & NPISH (S.14 + S.15): Balance of primary incomes, gross / National income, gross (B.5g): Uses/Resources: Current price:£m:NSA",NA,NA
QWMG,HH & NPISH (S.14 + S.15): Interest (D.41): Uses: Current price: £m: NSA,m,£
QWMH,HH & NPISH (S.14 + S.15): Rent (D.45): Uses: Current price: £m: NSA,NA,NA
NESH,PR:AS:FLOW:Shares and other equity: CP NSA,NA,NA
QWMS,"HH & NPISH (S.14 + S.15): Current taxes on income, wealth, etc (D.5): Uses: Current price: £m: NSA",NA,NA
QWMQ,HH & NPISH (S.14 + S.15): Taxes on income (D.51): Uses: Current price: £m: NSA,NA,NA
NESF,PR:AS:FLOW:Other loans by UK residents: CP NSA,NA,NA
QWMO,HH & NPISH (S.14 + S.15): Other current transfers (D.7): Resources: Current price: £m: NSA,NA,NA
QWMP,HH & NPISH (S.14 + S.15): Total uses/resources from the secondary distribution of income account (T.II.2: TU/TR): CP: £m: NSA,NA,NA
MT3B,HH & NPISH (S.14 + S.15): Social assistance benefits in cash (D.623): Resources: Current price: £m: NSA,NA,NA
NESR,PR:AS:FLOW:Rest of the World shares and other equity (inc F5191): CP NSA,NA,NA
MT3C,UK sector (S.1): Social assistance benefits in cash (D.623): Resources: Current price: £million: Not seasonally adjusted,NA,NA
